Ciudad,Mes,Nmero Extranjeros,Homicidios,Hurtos,Delitos Sexuales,Departamento,Temperatura,Dolar,Pib Ponderado,Entradas Extranjeros Zona,Distancia a accseos,importancia accesos,Establecimientos de turismo,N Habitaciones,N Camas,Distancia al TOP,Proxy Pobreza,Gasto Promedio Diario,Gasto Alojamiento Diario,Gasto Transporte Diario,Gasto alimetos Diario,Otros Gastos Diario,Gasto Promedio Viaje,Gasto  Alojamiento Viaje,Gasto Transporte Viaje,Gasto alimetos Viaje,Otros Gastos Viaje,Inflacion,Nmero Vias,Eventos,Area Urbana,Area Rural,Area Agua
bello,7-2023,607.0,6,212,23,antioquia,24.038470599831488,4089.3,739.5194446595934,62577.0,267.6569747408931,0.4335756784203497,14.222604634333258,44.02801626078144,66.1617339696972,0.6075614944679157,0.0013159762697361771,115127.30608821963,19334.525202240722,19107.31296063023,37886.890128909195,41487.179587441955,490050.53534741263,88833.88039922081,78707.02390535305,147344.18514121338,171817.81898115142,11.78492,3,6.0,9.280990980392152,2.219564313725491,0.06731254901960781
ibague,7-2023,885.0,6,493,24,tolima,19.40647,4089.3,1215.1805793713643,0.0,258.522591513813,0.0,170.0,1128.5999999999985,1873.0,0.6097742585693345,0.0022457555601844465,107663.318,20046.008,27113.265,30059.696,30444.349,614739.437,114459.333,154812.185,171635.808,173832.112,11.78492,6,0.0,24.90853450980393,6.346169411764714,0.07395647058823526
cali,7-2023,21361.0,88,1394,96,valledelcauca,24.038470599537465,4089.3,6076.83420436509,17881.0,393.3097761799874,0.15675198151747263,577.8000000000001,2630.5999999999985,4342.0,0.6573441278036003,0.00245878945291963,132996.26,27546.495,17847.753,34428.654,53173.359,524203.455,108574.239,70346.745,135700.2,209582.271,11.78492,11,0.0,56.4510062745098,16.25119921568627,0.6398635294117647
popayan,7-2023,560.0,8,114,19,cauca,24.03847059949284,4089.3,626.391303113508,0.0,471.4481756865557,0.0,37.19950559501712,213.35963124802947,362.5054543320628,0.6908241108131737,0.0020821617790149085,100469.773,14750.03,25426.246,31522.34,28771.157,488786.513,71759.051,123698.956,153356.52,139971.986,11.78492,8,0.0,12.10286117647058,2.823618431372547,0.044499999999999984
ocana,7-2023,39.0,6,33,2,nortedesantander,24.03847060021773,4089.3,135.1070960709977,16025.0,394.20066250240984,0.3745620898746189,5.844029230168026,79.97007893526461,108.59885862755243,0.6682584693898038,0.0011623915623150054,114408.67724533609,19593.2954682498,19216.44541170688,29685.681283524773,36704.920817493985,650075.5448541256,96724.21329166675,109884.99567938925,149535.24394582683,206735.48486110414,11.78492,4,3.0,4.8645690196078455,1.6311525490196082,0.006000000000000005
villavicencio,7-2023,552.0,6,632,44,meta,24.038470599679503,4089.3,1365.1867494856149,0.0,269.61733749312526,0.0,193.8,2053.7999999999993,4818.8,0.6245324883343263,0.002055545976929261,103378.754,15973.254,26097.804,33739.793,27567.904,402523.989,62194.77,101616.548,131372.023,107340.648,11.78492,11,2.0,29.11342274509805,6.550314117647061,0.030905098039215706
leticia,7-2023,869.0,1,2,2,amazonas,25.799999999999997,4089.3,66.42719025415674,980.0,1238.9324041577004,0.20344909437441833,63.39999999999999,728.7999999999956,656.8000000000001,1.047373537550884,0.0019827236442753406,128130.90808316613,19593.2954682498,16711.645417654283,29685.681283524773,65391.951534062915,736003.2441764439,96724.21329166675,79781.43211056126,146493.414151921,401354.9903523646,11.78492,1,2.0,4.963662352941178,0.9572247058823526,0.0016999999999999793
medellin,7-2023,82835.0,32,2539,116,antioquia,22.3,4089.3,9061.714215113656,62577.0,264.4677759317037,0.4335756784203497,795.6851996036459,2535.366080875032,5924.217480706273,0.6063685620079177,0.0035825505920225667,128447.247,19165.113,19279.645,47924.302,42078.187,471688.427,70378.792,70799.38,175989.279,154520.975,11.78492,11,6.0,80.51596156862746,19.89386352941178,0.5375941176470588
pasto,7-2023,719.0,3,525,38,narino,10.45,4089.3,662.4025588307633,9600.0,612.4481854733557,0.24078276854468894,117.39999999999999,1037.6000000000058,1475.0,0.7525006047328805,0.0016123323446901147,107577.636,18964.666,16236.489,25822.37,46554.11,474222.342,83599.796,71573.482,113829.839,205219.225,11.78492,9,0.0,17.86013921568628,4.280244313725488,0.11794078431372501
itagui,7-2023,551.0,0,142,10,antioquia,24.03847059980539,4089.3,1055.8703026548433,62577.0,263.90131233834506,0.4335756784203497,26.59962915921867,108.25413095605472,165.60845068224467,0.6062751186505799,0.0038153322299845464,113858.41499814333,19300.712206278644,18938.990736790784,39308.108360046965,41100.272154478946,471577.5116655953,85129.68539895932,76418.8245043446,146379.3862174417,168282.49942038287,11.78492,6,6.0,2.8666188235294126,1.0328537254901957,0.050197647058823514
madrid,7-2023,69.0,1,112,9,cundinamarca,24.038470599685287,4089.3,231.77045653523788,0.0,201.52920761435843,1.8796154628982686e-06,8.599999999999994,48.0,57.200000000000045,0.6029688038567252,0.002064696639186469,125092.3745541797,23307.360238243953,23723.5138661537,32901.536216992376,47901.07864891645,589945.9537165576,97676.29198227529,101416.28880375864,142485.34106626565,182343.11049334524,11.78492,6,0.0,8.46094039215686,2.105026274509803,0.009699999999999986
santamarta,7-2023,6892.0,21,529,19,magdalena,27.7,4089.3,813.843145448781,1058.0,625.8606940173183,0.20313407082283658,1171.0,4362158.600000001,33731.8,0.757420574995255,0.0015785737057638376,112670.143,11325.232,14004.428,26697.585,60642.898,486212.626,48872.494,60434.198,115209.783,261696.152,11.78492,5,1.0,29.25449137254902,9.233876470588235,2.72511655607843
arauca,7-2023,137.0,2,7,1,arauca,24.038470600127507,4089.3,314.6686421187498,367.0,515.1128253557329,0.0019209670030820322,4.248442214597162,50.418870395260456,72.0816764440342,0.7265083271438854,0.003250239036903235,133054.7732140841,19593.2954682498,19513.500073376494,29685.681283524773,54546.465916216956,782389.6717361736,96724.21329166675,101098.49920430213,149397.50635060793,308657.9460179098,11.78492,1,0.0,2.959321568627452,0.8959364705882349,0.1195482352941177
cartagena,7-2023,72981.0,48,627,43,bolivar,24.038470600431012,4089.3,3432.2220170403853,33722.0,543.0273569793145,0.23778032450755415,805.8107651859181,2535.0848892801223,6168.574581687589,0.7186014584434873,0.003752899799071442,126828.327,24164.711,20109.878,33865.278,48688.46,510777.314,97318.843,80988.763,136386.06,196083.648,11.78492,5,0.0,23.88108784313725,28.18062196078431,3.11655607843137
monteria,7-2023,300.0,6,163,8,cordoba,27.9,4089.3,823.27301016192,0.0,432.52829446987846,0.0,48.0,582.4000000000015,880.6,0.6725782472238397,0.0015736844311610818,126516.208,34036.885,19921.94,29851.614,42705.769,916861.331,246664.865,144374.046,216334.263,309488.157,11.78492,4,1.0,23.23839450980392,5.600111764705884,0.0626643137254902
bogota,7-2023,152457.0,90,13031,523,bogotadc,24.038470599694033,4089.3,33891.20568311677,180236.0,202.38299791210807,0.7000000000000001,1922.1999999999998,8951.399999999998,14634.200000000003,0.6045517272693627,0.004253363656321464,146657.762,28618.759,23279.506,41823.264,52936.233,607371.641,118522.352,96410.251,173207.774,219231.264,11.78492,13,2.0,217.1874364705882,54.55507607843138,1.116556078431372
copacabana,7-2023,155.0,1,36,3,antioquia,24.038470599831975,4089.3,166.9687337635267,62577.0,264.10718871024585,0.4335756784203497,13.653182618955675,64.77488132203143,97.3723232348475,0.6067159625038626,0.0022693986158633037,115358.33865039732,19363.48093000237,19237.408824819777,36684.98278041231,41307.39454823447,488410.7421637761,91662.23402500419,78975.30134378574,147283.17610072737,169530.61208251896,11.78492,2,6.0,1.7093749019607838,0.40996588235294107,0.006199215686274517
sincelejo,7-2023,130.0,14,182,9,sucre,24.03847060031168,4089.3,478.0747229091647,35.0,457.7684321785,0.0,23.85323015932514,294.84238804340566,445.62964437652374,0.6836981199213233,0.0016674155711894861,66527.041,9135.099,20325.186,20498.932,16567.824,387851.318,53257.445,118495.425,119508.366,96590.081,11.78492,4,0.0,11.1064780392156,3.537451372549018,0.05409999999999998
rionegro,7-2023,1796.0,7,97,6,antioquia,17.3,4089.3,512.1459273419644,62577.0,250.22591379087476,0.4335756784203497,36.191126228764446,150.29726375790779,237.67446638156332,0.6032505091242224,0.0037806512925254816,114474.66012790643,19443.151631497058,19409.596839924176,33505.55728641779,40463.18417437506,470432.88078012085,96550.01741915091,78077.79001432536,146065.84250518781,161401.42922768998,11.78492,12,6.0,6.55506431372549,0.935541176470589,0.05757529411764706
giron,7-2023,51.0,2,115,7,santander,24.038470600037645,4089.3,512.9177484922924,733.0,331.2325838921395,0.002796867808792626,18.527195986274904,94.04439400760748,170.96289453399066,0.6444243673417945,0.0031976817671258793,112389.7199819644,19119.21241661986,17878.576405228825,30299.013263743007,33100.60503469365,497631.9706741657,96300.98461267707,90896.01601527154,149403.94230736856,180993.5106937801,11.78492,8,2.0,4.570283529411764,1.283069411764707,0.030799999999999994
santanderdequilichao,7-2023,57.0,15,11,4,cauca,24.03847059951616,4089.3,207.44045683775994,0.0,419.80467438935904,0.0,2.8916852257642987,37.09866770127701,48.06385359643758,0.6689028778135261,0.0011524469824319996,115091.35191275638,20277.964942996892,21486.12816588482,29740.925608440717,44875.16584299298,519098.25474246364,96724.21329166675,95089.65344201404,135590.9908041651,187020.69843484927,11.78492,5,0.0,4.076643529411763,1.0422772549019608,0.02304117647058823
tulua,7-2023,423.0,20,72,6,valledelcauca,24.038470599580965,4089.3,506.5874573378292,17881.0,334.28962914979024,0.15675198151747263,14.09964651672096,130.72015286802343,1608.8840910918811,0.6333865768871205,0.002311728031367582,103885.41313506459,19593.2954682498,18000.568010734456,29685.681283524773,38896.56244576689,456990.43373697327,96724.21329166675,85566.82874463724,135110.895914217,173672.69494153606,11.78492,6,0.0,9.447117647058825,2.64134274509804,0.05663333333333331
cucuta,7-2023,4949.0,23,403,30,nortedesantander,28.0,4089.3,1190.7049386619099,16025.0,409.95575952378454,0.3745620898746189,126.0,1192.800000000003,1718.2000000000003,0.6800874161667652,0.0014766089088019637,149303.98,48469.348,19420.172,26955.064,54459.395,891641.116,289458.217,115976.976,160975.238,325230.686,11.78492,13,3.0,50.24229529411764,12.14209803921569,0.3219945098039216
turbaco,7-2023,42.0,3,27,3,bolivar,24.03847060043541,4089.3,101.68486785529761,33722.0,537.1718401219737,0.23778032450755415,4.594385663859917,11.982480914273765,33.6157554957594,0.7165944096846573,0.0008842162422199793,111052.4771631221,21708.853856545058,20235.668183252972,30993.806320379077,42586.88331393855,486128.92871342506,96780.52984198711,91061.18928114974,147089.0803217647,189261.18495660223,11.78492,4,0.0,4.868524313725487,1.258310588235294,0.011089411764705903
fusagasuga,7-2023,178.0,1,80,8,cundinamarca,24.038470599649948,4089.3,271.005608849094,0.0,229.2190255147204,1.8796154628982686e-06,55.2,431.1999999999971,1050.6,0.6095441965869728,0.0015918938965883307,120926.77399153523,19884.553185599892,25618.43485527503,29685.681283524773,42607.443739417504,567571.2755252203,96724.21329166675,109983.3356472834,140892.45553807012,174243.2383564939,11.78492,3,0.0,6.249332549019611,1.6478364705882362,0.02629999999999999
yopal,7-2023,113.0,3,98,13,casanare,24.5,4089.3,623.9582440750686,0.0,337.1830980066164,0.0,49.05180131565893,548.3383393077893,822.6748840922002,0.6500619230176891,0.005841102432786023,124510.35756703938,19593.2954682498,20149.727912206727,29685.681283524773,45369.10132067812,565284.0025531388,96724.21329166675,89978.23987300252,146726.23193262154,224735.14898550295,11.78492,3,0.0,8.714480784313722,2.261240392156864,0.0595
cajica,7-2023,391.0,2,42,8,cundinamarca,24.03847059971391,4089.3,273.991610717414,0.0,207.2863143485374,1.8796154628982686e-06,14.599999999999998,63.599999999998545,102.99999999999994,0.6033109976454305,0.005063510390076214,126727.49969541935,23111.052284044086,22629.99144809015,32658.186546908735,49362.25595550672,581530.1805357926,97315.98828286341,95934.95753781847,143702.1550438348,187184.32049573693,11.78492,22,0.0,6.774247450980385,1.420959607843137,0.015199999999999991
barranquilla,7-2023,8985.0,28,1032,52,atlantico,24.038470600522004,4089.3,4142.072450236133,5285.0,595.1102444452246,0.022947097417247247,280.40000000000003,2147.5999999999985,4298.8,0.7432690361057797,0.003122350307884688,99314.586,14995.768,21384.953,28628.785,34305.08,485120.133,73249.551,104458.687,139842.5,167569.396,11.78492,10,0.0,36.08049725490197,20.55488196078431,2.07960784313
piedecuesta,7-2023,107.0,2,91,3,santander,24.038470600046846,4089.3,374.7952853493981,733.0,340.81257968462904,0.002796867808792626,30.264108553835104,186.55317795270093,353.6774875452136,0.6490042231201576,0.0024906154539010928,112478.34523200532,18810.43741823081,17711.651606744224,30886.297478415054,32810.68351282556,495798.2560146756,93563.21708021444,90368.94058298251,149526.97565311455,184180.61274151783,11.78492,4,2.0,3.779047450980393,0.9721745098039216,0.00892745098039216
buenaventura,7-2023,1161.0,19,82,7,valledelcauca,24.03847059957904,4089.3,603.7247368840486,17881.0,406.3872475267408,0.15675198151747263,18.81818952989474,358.3671614722625,555.1454502807144,0.6605875308312923,0.0014241242876345424,107577.10765703178,19593.2954682498,16014.58935169104,29685.681283524773,45017.330502454126,512892.30451234983,96724.21329166675,80332.22345651791,136729.23966601945,208225.30210089256,11.78492,10,0.0,18.07675803921568,7.066418823529413,0.0
sabaneta,7-2023,916.0,0,82,2,antioquia,24.03847059980291,4089.3,410.34107734639196,62577.0,262.29772856500364,0.4335756784203497,29.66825564193562,85.06895308663661,139.1393041207973,0.6058514920108409,0.004981378784174713,113755.41851849273,19312.16837071042,18964.810634323418,38824.89580956992,40973.95168076257,469538.3869121871,86423.04833873686,76353.27688208573,146245.95261754777,167200.39193257238,11.78492,9,6.0,2.1364988235294096,0.5059168627450981,0.013357254901960769
florencia,7-2023,67.0,2,87,16,caqueta,24.03847059949696,4089.3,229.90930999996826,0.0,507.2996283900816,0.0,36.83784905165019,309.5944148391354,409.01670882392955,0.7081207574181635,0.0011982743775634593,84984.421,9115.939,20407.456,26270.715,29190.311,362103.952,38841.442,86952.649,111934.983,124374.878,11.78492,3,0.0,5.44772039215686,1.210832156862745,0.0048000000000000265
